"id","created_at","updated_at","multiplier","multiplier_dt","home_bet_id"
94,2023-06-06 17:53:06.898 -0500,2023-06-06 17:53:06.898 -0500,1.14,2023-03-06 20:58:51.818 -0500,2
95,2023-06-06 17:53:06.898 -0500,2023-06-06 17:53:06.898 -0500,2.40,2023-03-06 20:59:14.693 -0500,2
96,2023-06-06 17:53:06.898 -0500,2023-06-06 17:53:06.898 -0500,1.81,2023-03-06 20:59:33.526 -0500,2
97,2023-06-06 17:53:06.898 -0500,2023-06-06 17:53:06.898 -0500,1.29,2023-03-06 20:59:50.877 -0500,2
98,2023-06-06 17:53:06.898 -0500,2023-06-06 17:53:06.898 -0500,10.73,2023-03-06 21:00:31.089 -0500,2
99,2023-06-06 17:53:06.898 -0500,2023-06-06 17:53:06.898 -0500,3.79,2023-03-06 21:00:58.665 -0500,2
100,2023-06-06 17:53:06.898 -0500,2023-06-06 17:53:06.898 -0500,2.12,2023-03-06 21:01:22.858 -0500,2
101,2023-06-06 17:53:06.920 -0500,2023-06-06 17:53:06.920 -0500,39.86,2023-03-06 21:02:19.511 -0500,2
102,2023-06-06 17:53:06.920 -0500,2023-06-06 17:53:06.920 -0500,1.90,2023-03-06 21:02:40.808 -0500,2
103,2023-06-06 17:53:06.920 -0500,2023-06-06 17:53:06.920 -0500,1.64,2023-03-06 21:02:59.756 -0500,2
104,2023-06-06 17:53:06.920 -0500,2023-06-06 17:53:06.920 -0500,1.84,2023-03-06 21:04:01.995 -0500,2
105,2023-06-06 17:53:06.920 -0500,2023-06-06 17:53:06.920 -0500,7.35,2023-03-06 21:04:07.007 -0500,2
106,2023-06-06 17:53:06.920 -0500,2023-06-06 17:53:06.920 -0500,21.38,2023-03-06 21:04:48.702 -0500,2
107,2023-06-06 17:53:06.920 -0500,2023-06-06 17:53:06.920 -0500,1.00,2023-03-06 21:05:05.467 -0500,2
108,2023-06-06 17:53:06.920 -0500,2023-06-06 17:53:06.920 -0500,2.17,2023-03-06 21:05:22.288 -0500,2
109,2023-06-06 17:53:06.920 -0500,2023-06-06 17:53:06.920 -0500,1.39,2023-03-06 21:05:39.353 -0500,2
110,2023-06-06 17:53:06.920 -0500,2023-06-06 17:53:06.920 -0500,1.17,2023-03-06 21:05:55.199 -0500,2
111,2023-06-06 17:53:06.920 -0500,2023-06-06 17:53:06.920 -0500,1.23,2023-03-06 21:08:34.264 -0500,2
112,2023-06-06 17:53:06.920 -0500,2023-06-06 17:53:06.920 -0500,1.68,2023-03-06 21:08:34.265 -0500,2
113,2023-06-06 17:53:06.920 -0500,2023-06-06 17:53:06.920 -0500,1.36,2023-03-06 21:08:34.265 -0500,2
114,2023-06-06 17:53:06.920 -0500,2023-06-06 17:53:06.920 -0500,1.46,2023-03-06 21:08:34.265 -0500,2
115,2023-06-06 17:53:06.920 -0500,2023-06-06 17:53:06.920 -0500,1.06,2023-03-06 21:08:34.265 -0500,2
116,2023-06-06 17:53:06.920 -0500,2023-06-06 17:53:06.920 -0500,2.12,2023-03-06 21:08:34.265 -0500,2
117,2023-06-06 17:53:06.920 -0500,2023-06-06 17:53:06.920 -0500,1.62,2023-03-06 21:08:34.265 -0500,2
118,2023-06-06 17:53:06.920 -0500,2023-06-06 17:53:06.920 -0500,2.51,2023-03-06 21:08:34.265 -0500,2
119,2023-06-06 17:53:06.920 -0500,2023-06-06 17:53:06.920 -0500,1.42,2023-03-06 21:08:56.881 -0500,2
120,2023-06-06 17:53:06.920 -0500,2023-06-06 17:53:06.920 -0500,2.05,2023-03-06 21:09:20.143 -0500,2
121,2023-06-06 17:53:06.920 -0500,2023-06-06 17:53:06.920 -0500,9.54,2023-03-06 21:09:58.578 -0500,2
122,2023-06-06 17:53:06.920 -0500,2023-06-06 17:53:06.920 -0500,1.42,2023-03-06 21:10:20.384 -0500,2
123,2023-06-06 17:53:06.920 -0500,2023-06-06 17:53:06.920 -0500,1.01,2023-03-06 21:10:32.503 -0500,2
124,2023-06-06 17:53:06.920 -0500,2023-06-06 17:53:06.920 -0500,39.36,2023-03-06 21:11:29.072 -0500,2
125,2023-06-06 17:53:06.920 -0500,2023-06-06 17:53:06.920 -0500,1.10,2023-03-06 21:11:48.289 -0500,2
126,2023-06-06 17:53:06.920 -0500,2023-06-06 17:53:06.920 -0500,1.02,2023-03-06 21:11:55.648 -0500,2
127,2023-06-06 17:53:06.920 -0500,2023-06-06 17:53:06.920 -0500,1.01,2023-03-06 21:12:07.476 -0500,2
128,2023-06-06 17:53:06.920 -0500,2023-06-06 17:53:06.920 -0500,2.50,2023-03-06 21:12:36.060 -0500,2
129,2023-06-06 17:53:06.920 -0500,2023-06-06 17:53:06.920 -0500,1.60,2023-03-06 21:12:51.382 -0500,2
130,2023-06-06 17:53:06.920 -0500,2023-06-06 17:53:06.920 -0500,2.42,2023-03-06 21:13:15.604 -0500,2
131,2023-06-06 17:53:06.920 -0500,2023-06-06 17:53:06.920 -0500,5.34,2023-03-06 21:13:52.289 -0500,2
132,2023-06-06 17:53:06.920 -0500,2023-06-06 17:53:06.920 -0500,2.70,2023-03-06 21:14:10.979 -0500,2
133,2023-06-06 17:53:06.920 -0500,2023-06-06 17:53:06.920 -0500,13.42,2023-03-06 21:14:58.940 -0500,2
134,2023-06-06 17:53:06.920 -0500,2023-06-06 17:53:06.920 -0500,15.94,2023-03-06 21:15:38.960 -0500,2
135,2023-06-06 17:53:06.920 -0500,2023-06-06 17:53:06.920 -0500,2.76,2023-03-06 21:16:02.997 -0500,2
136,2023-06-06 17:53:06.920 -0500,2023-06-06 17:53:06.920 -0500,1.73,2023-03-06 21:16:26.371 -0500,2
137,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,1.26,2023-03-06 21:16:40.022 -0500,2
138,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,1.21,2023-03-06 21:16:59.728 -0500,2
139,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,3.75,2023-03-06 21:17:22.155 -0500,2
140,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,1.36,2023-03-06 21:17:47.972 -0500,2
141,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,11.91,2023-03-06 21:18:24.902 -0500,2
142,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,1.09,2023-03-06 21:18:39.059 -0500,2
143,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,3.75,2023-03-06 21:19:08.253 -0500,2
144,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,2.40,2023-03-06 21:19:39.726 -0500,2
145,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,1.00,2023-03-06 21:19:52.575 -0500,2
146,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,2.21,2023-03-06 21:20:16.598 -0500,2
147,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,7.96,2023-03-06 21:20:53.155 -0500,2
148,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,1.14,2023-03-06 21:21:07.987 -0500,2
149,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,1.45,2023-03-06 21:21:30.877 -0500,2
150,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,2.07,2023-03-06 21:21:54.248 -0500,2
151,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,1.37,2023-03-06 21:22:11.172 -0500,2
152,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,1.51,2023-03-06 21:22:38.822 -0500,2
153,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,7.57,2023-03-06 21:23:10.250 -0500,2
154,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,1.13,2023-03-06 21:23:36.725 -0500,2
155,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,2.86,2023-03-06 21:24:01.354 -0500,2
156,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,1.00,2023-03-06 21:24:08.346 -0500,2
157,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,1.33,2023-03-06 21:24:31.657 -0500,2
158,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,1.56,2023-03-06 21:24:51.824 -0500,2
159,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,1.21,2023-03-06 21:25:05.556 -0500,2
160,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,2.51,2023-03-06 21:25:31.659 -0500,2
161,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,22.78,2023-03-06 21:26:21.173 -0500,2
162,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,2.61,2023-03-06 21:26:47.937 -0500,2
163,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,2.98,2023-03-06 21:27:13.570 -0500,2
164,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,1.13,2023-03-06 21:27:29.129 -0500,2
165,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,1.18,2023-03-06 21:27:43.473 -0500,2
166,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,1.00,2023-03-06 21:27:57.343 -0500,2
167,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,3.55,2023-03-06 21:28:24.790 -0500,2
168,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,2.02,2023-03-06 21:29:06.755 -0500,2
169,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,2.59,2023-03-06 21:29:13.073 -0500,2
170,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,1.23,2023-03-06 21:29:28.190 -0500,2
171,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,3.43,2023-03-06 21:29:59.387 -0500,2
172,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,1.97,2023-03-06 21:30:21.118 -0500,2
173,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,1.48,2023-03-06 21:30:39.914 -0500,2
174,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,3.79,2023-03-06 21:31:10.444 -0500,2
175,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,1.25,2023-03-06 21:31:26.199 -0500,2
176,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,2.29,2023-03-06 21:31:48.822 -0500,2
177,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,1.01,2023-03-06 21:32:00.651 -0500,2
178,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,1.00,2023-03-06 21:32:22.869 -0500,2
179,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,1.07,2023-03-06 21:32:33.940 -0500,2
180,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,1.76,2023-03-06 21:32:53.676 -0500,2
181,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,2.96,2023-03-06 21:33:19.393 -0500,2
182,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,1.50,2023-03-06 21:33:37.629 -0500,2
183,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,4.68,2023-03-06 21:34:08.216 -0500,2
184,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,1.31,2023-03-06 21:34:34.802 -0500,2
185,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,1.40,2023-03-06 21:34:46.921 -0500,2
186,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,1.26,2023-03-06 21:35:03.522 -0500,2
187,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,5.68,2023-03-06 21:35:40.824 -0500,2
188,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,3.37,2023-03-06 21:36:03.548 -0500,2
189,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,3.82,2023-03-06 21:36:31.787 -0500,2
190,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,1.74,2023-03-06 21:36:54.679 -0500,2
191,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,2.59,2023-03-06 21:37:22.807 -0500,2
192,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,2.43,2023-03-06 21:37:42.777 -0500,2
193,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,4.01,2023-03-06 21:38:11.141 -0500,2
194,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,1.21,2023-03-06 21:38:28.595 -0500,2
195,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,2.21,2023-03-06 21:38:56.458 -0500,2
196,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,2.55,2023-03-06 21:39:17.219 -0500,2
197,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,1.69,2023-03-06 21:39:41.289 -0500,2
198,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,1.70,2023-03-06 21:39:58.927 -0500,2
199,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,1.29,2023-03-06 21:40:15.092 -0500,2
200,2023-06-06 17:53:06.921 -0500,2023-06-06 17:53:06.921 -0500,2.87,2023-03-06 21:40:50.463 -0500,2
201,2023-06-06 17:53:06.932 -0500,2023-06-06 17:53:06.932 -0500,1.14,2023-03-06 21:41:02.656 -0500,2
202,2023-06-06 17:53:06.932 -0500,2023-06-06 17:53:06.932 -0500,1.42,2023-03-06 21:41:23.179 -0500,2
203,2023-06-06 17:53:06.932 -0500,2023-06-06 17:53:06.932 -0500,3.21,2023-03-06 21:41:49.834 -0500,2
204,2023-06-06 17:53:06.932 -0500,2023-06-06 17:53:06.932 -0500,2.22,2023-03-06 21:42:20.171 -0500,2
205,2023-06-06 17:53:06.932 -0500,2023-06-06 17:53:06.932 -0500,1.02,2023-03-06 21:42:27.412 -0500,2
206,2023-06-06 17:53:06.932 -0500,2023-06-06 17:53:06.932 -0500,1.17,2023-03-06 21:42:54.771 -0500,2
207,2023-06-06 17:53:06.932 -0500,2023-06-06 17:53:06.932 -0500,69.15,2023-03-06 21:43:59.852 -0500,2
208,2023-06-06 17:53:06.932 -0500,2023-06-06 17:53:06.932 -0500,1.11,2023-03-06 21:44:17.358 -0500,2
209,2023-06-06 17:53:06.932 -0500,2023-06-06 17:53:06.932 -0500,1.00,2023-03-06 21:44:35.163 -0500,2
210,2023-06-06 17:53:06.932 -0500,2023-06-06 17:53:06.932 -0500,2.76,2023-03-06 21:44:53.929 -0500,2
211,2023-06-06 17:53:06.932 -0500,2023-06-06 17:53:06.932 -0500,1.54,2023-03-06 21:45:11.979 -0500,2
212,2023-06-06 17:53:06.932 -0500,2023-06-06 17:53:06.932 -0500,4.43,2023-03-06 21:45:41.066 -0500,2
213,2023-06-06 17:53:06.932 -0500,2023-06-06 17:53:06.932 -0500,4.19,2023-03-06 21:46:09.888 -0500,2
214,2023-06-06 17:53:06.932 -0500,2023-06-06 17:53:06.932 -0500,1.06,2023-03-06 21:46:22.915 -0500,2
