3089,2023-06-06 22:53:07.508666+00,2023-06-06 22:53:07.508667+00,1.41,2023-03-14 02:40:00.853339+00,2
3090,2023-06-06 22:53:07.508671+00,2023-06-06 22:53:07.508673+00,1.15,2023-03-14 02:40:11.236213+00,2
3091,2023-06-06 22:53:07.508677+00,2023-06-06 22:53:07.508678+00,3.94,2023-03-14 02:40:39.470742+00,2
3092,2023-06-06 22:53:07.508682+00,2023-06-06 22:53:07.508684+00,1.27,2023-03-14 02:40:52.882413+00,2
3093,2023-06-06 22:53:07.508688+00,2023-06-06 22:53:07.508689+00,1.15,2023-03-14 02:41:11.085394+00,2
3094,2023-06-06 22:53:07.508694+00,2023-06-06 22:53:07.508695+00,13.66,2023-03-14 02:41:48.590599+00,2
3095,2023-06-06 22:53:07.508699+00,2023-06-06 22:53:07.5087+00,1.47,2023-03-14 02:42:04.249971+00,2
3096,2023-06-06 22:53:07.508705+00,2023-06-06 22:53:07.508706+00,37.29,2023-03-14 02:42:59.81509+00,2
3097,2023-06-06 22:53:07.50871+00,2023-06-06 22:53:07.508711+00,2.81,2023-03-14 02:43:22.636458+00,2
3098,2023-06-06 22:53:07.508716+00,2023-06-06 22:53:07.508717+00,1.38,2023-03-14 02:43:37.966645+00,2
3099,2023-06-06 22:53:07.508721+00,2023-06-06 22:53:07.508723+00,1.18,2023-03-14 02:43:56.455914+00,2
3100,2023-06-06 22:53:07.508733+00,2023-06-06 22:53:07.508734+00,2.74,2023-03-14 02:44:16.048078+00,2
3101,2023-06-06 22:53:07.51473+00,2023-06-06 22:53:07.514733+00,1.25,2023-03-14 02:44:29.905651+00,2
3102,2023-06-06 22:53:07.51474+00,2023-06-06 22:53:07.514742+00,1.61,2023-03-14 02:44:48.466032+00,2
3103,2023-06-06 22:53:07.514747+00,2023-06-06 22:53:07.514748+00,3.66,2023-03-14 02:45:14.774893+00,2
3104,2023-06-06 22:53:07.514753+00,2023-06-06 22:53:07.514754+00,8.78,2023-03-14 02:47:11.052622+00,2
3105,2023-06-06 22:53:07.514759+00,2023-06-06 22:53:07.51476+00,1.17,2023-03-14 02:47:11.052622+00,2
3106,2023-06-06 22:53:07.514765+00,2023-06-06 22:53:07.514766+00,2.14,2023-03-14 02:47:11.052622+00,2
3107,2023-06-06 22:53:07.51477+00,2023-06-06 22:53:07.514772+00,1.57,2023-03-14 02:47:11.052622+00,2
3108,2023-06-06 22:53:07.514776+00,2023-06-06 22:53:07.514778+00,1.00,2023-03-14 02:47:11.052622+00,2
3109,2023-06-06 22:53:07.514782+00,2023-06-06 22:53:07.514783+00,2.53,2023-03-14 02:47:18.481525+00,2
3110,2023-06-06 22:53:07.514788+00,2023-06-06 22:53:07.514789+00,32.42,2023-03-14 02:48:11.694174+00,2
3111,2023-06-06 22:53:07.514794+00,2023-06-06 22:53:07.514795+00,1.22,2023-03-14 02:48:31.011085+00,2
3112,2023-06-06 22:53:07.514799+00,2023-06-06 22:53:07.514801+00,1.01,2023-03-14 02:48:37.065137+00,2
3113,2023-06-06 22:53:07.514805+00,2023-06-06 22:53:07.514807+00,6.14,2023-03-14 02:49:16.653548+00,2
3114,2023-06-06 22:53:07.514816+00,2023-06-06 22:53:07.514818+00,1.39,2023-03-14 02:49:53.393493+00,2
3115,2023-06-06 22:53:07.514823+00,2023-06-06 22:53:07.514825+00,5.30,2023-03-14 02:49:58.945379+00,2
3116,2023-06-06 22:53:07.514829+00,2023-06-06 22:53:07.51483+00,1.10,2023-03-14 02:50:13.08462+00,2
3117,2023-06-06 22:53:07.514835+00,2023-06-06 22:53:07.514836+00,1.16,2023-03-14 02:50:27.737017+00,2
3118,2023-06-06 22:53:07.514841+00,2023-06-06 22:53:07.514842+00,1.56,2023-03-14 02:50:44.296933+00,2
3119,2023-06-06 22:53:07.514847+00,2023-06-06 22:53:07.514848+00,28.77,2023-03-14 02:51:36.075384+00,2
3120,2023-06-06 22:53:07.514853+00,2023-06-06 22:53:07.514854+00,1.50,2023-03-14 02:51:57.328844+00,2
3121,2023-06-06 22:53:07.514858+00,2023-06-06 22:53:07.51486+00,2.37,2023-03-14 02:52:13.98862+00,2
3122,2023-06-06 22:53:07.514864+00,2023-06-06 22:53:07.514865+00,1.21,2023-03-14 02:52:28.448694+00,2
3123,2023-06-06 22:53:07.514874+00,2023-06-06 22:53:07.514876+00,1.24,2023-03-14 02:52:50.271203+00,2
3124,2023-06-06 22:53:07.514881+00,2023-06-06 22:53:07.514887+00,1.27,2023-03-14 02:52:59.420329+00,2
3125,2023-06-06 22:53:07.514893+00,2023-06-06 22:53:07.514895+00,13.38,2023-03-14 02:53:41.162281+00,2
3126,2023-06-06 22:53:07.5149+00,2023-06-06 22:53:07.514901+00,3.60,2023-03-14 02:54:08.005586+00,2
3127,2023-06-06 22:53:07.514905+00,2023-06-06 22:53:07.514907+00,1.57,2023-03-14 02:54:25.252849+00,2
3128,2023-06-06 22:53:07.514916+00,2023-06-06 22:53:07.514918+00,29.02,2023-03-14 02:55:17.631354+00,2
3129,2023-06-06 22:53:07.514927+00,2023-06-06 22:53:07.514929+00,1.00,2023-03-14 02:55:28.774118+00,2
3130,2023-06-06 22:53:07.514935+00,2023-06-06 22:53:07.514936+00,1.02,2023-03-14 02:55:40.491982+00,2
3131,2023-06-06 22:53:07.51494+00,2023-06-06 22:53:07.514942+00,9.00,2023-03-14 02:56:18.166662+00,2
3132,2023-06-06 22:53:07.514946+00,2023-06-06 22:53:07.514948+00,1.54,2023-03-14 02:56:36.038497+00,2
3133,2023-06-06 22:53:07.514952+00,2023-06-06 22:53:07.514953+00,1.60,2023-03-14 02:56:57.723489+00,2
3134,2023-06-06 22:53:07.514958+00,2023-06-06 22:53:07.514959+00,1.05,2023-03-14 02:57:04.581852+00,2
3135,2023-06-06 22:53:07.514964+00,2023-06-06 22:53:07.514965+00,3.82,2023-03-14 02:57:38.192303+00,2
3136,2023-06-06 22:53:07.514969+00,2023-06-06 22:53:07.514971+00,2.04,2023-03-14 02:57:54.960384+00,2
3137,2023-06-06 22:53:07.514975+00,2023-06-06 22:53:07.514976+00,1.05,2023-03-14 02:58:12.960443+00,2
3138,2023-06-06 22:53:07.514981+00,2023-06-06 22:53:07.514982+00,1.94,2023-03-14 02:58:32.606428+00,2
3139,2023-06-06 22:53:07.514986+00,2023-06-06 22:53:07.514988+00,2.06,2023-03-14 02:58:52.609038+00,2
3140,2023-06-06 22:53:07.514992+00,2023-06-06 22:53:07.514993+00,1.39,2023-03-14 02:59:08.490611+00,2
3141,2023-06-06 22:53:07.514998+00,2023-06-06 22:53:07.514999+00,1.37,2023-03-14 02:59:28.74743+00,2
3142,2023-06-06 22:53:07.515003+00,2023-06-06 22:53:07.515009+00,3.10,2023-03-14 02:59:48.490707+00,2
3143,2023-06-06 22:53:07.515015+00,2023-06-06 22:53:07.515016+00,9.33,2023-03-14 03:00:27.695294+00,2
3144,2023-06-06 22:53:07.515021+00,2023-06-06 22:53:07.515022+00,1.73,2023-03-14 03:00:45.638967+00,2
3145,2023-06-06 22:53:07.515026+00,2023-06-06 22:53:07.515028+00,1.23,2023-03-14 03:01:00.252033+00,2
3146,2023-06-06 22:53:07.515032+00,2023-06-06 22:53:07.515034+00,1.01,2023-03-14 03:01:11.829331+00,2
3147,2023-06-06 22:53:07.515038+00,2023-06-06 22:53:07.515039+00,1.15,2023-03-14 03:01:29.251948+00,2
3148,2023-06-06 22:53:07.515044+00,2023-06-06 22:53:07.515045+00,2.90,2023-03-14 03:01:48.030017+00,2
3149,2023-06-06 22:53:07.515049+00,2023-06-06 22:53:07.515051+00,2.05,2023-03-14 03:02:13.085383+00,2
3150,2023-06-06 22:53:07.515055+00,2023-06-06 22:53:07.515056+00,1.42,2023-03-14 03:02:34.345617+00,2
3151,2023-06-06 22:53:07.515061+00,2023-06-06 22:53:07.515062+00,4.07,2023-03-14 03:02:57.313703+00,2
3152,2023-06-06 22:53:07.515066+00,2023-06-06 22:53:07.515068+00,1.98,2023-03-14 03:03:19.244762+00,2
3153,2023-06-06 22:53:07.515072+00,2023-06-06 22:53:07.515073+00,2.29,2023-03-14 03:03:44.98232+00,2
3154,2023-06-06 22:53:07.515078+00,2023-06-06 22:53:07.515079+00,4.53,2023-03-14 03:04:09.225338+00,2
3155,2023-06-06 22:53:07.515083+00,2023-06-06 22:53:07.515085+00,1.24,2023-03-14 03:04:23.032833+00,2
3156,2023-06-06 22:53:07.515093+00,2023-06-06 22:53:07.515099+00,1.24,2023-03-14 03:06:21.890891+00,2
3157,2023-06-06 22:53:07.515105+00,2023-06-06 22:53:07.515107+00,19.45,2023-03-14 03:06:21.890891+00,2
3158,2023-06-06 22:53:07.515111+00,2023-06-06 22:53:07.515112+00,1.83,2023-03-14 03:06:21.890891+00,2
3159,2023-06-06 22:53:07.515117+00,2023-06-06 22:53:07.515118+00,4.54,2023-03-14 03:06:21.890891+00,2
3160,2023-06-06 22:53:07.515122+00,2023-06-06 22:53:07.515124+00,3.21,2023-03-14 03:06:41.870035+00,2
3161,2023-06-06 22:53:07.515128+00,2023-06-06 22:53:07.515129+00,1.05,2023-03-14 03:06:48.481152+00,2
3162,2023-06-06 22:53:07.515134+00,2023-06-06 22:53:07.515135+00,2.47,2023-03-14 03:07:11.025117+00,2
3163,2023-06-06 22:53:07.51514+00,2023-06-06 22:53:07.515141+00,3.13,2023-03-14 03:07:36.429962+00,2
3164,2023-06-06 22:53:07.515146+00,2023-06-06 22:53:07.515147+00,6.41,2023-03-14 03:08:10.177994+00,2
3165,2023-06-06 22:53:07.515151+00,2023-06-06 22:53:07.515152+00,2.07,2023-03-14 03:08:31.188186+00,2
3166,2023-06-06 22:53:07.515157+00,2023-06-06 22:53:07.515158+00,1.19,2023-03-14 03:08:45.121629+00,2
3167,2023-06-06 22:53:07.515163+00,2023-06-06 22:53:07.515164+00,1.00,2023-03-14 03:08:56.023253+00,2
3168,2023-06-06 22:53:07.515169+00,2023-06-06 22:53:07.51517+00,1.79,2023-03-14 03:09:14.604181+00,2
3169,2023-06-06 22:53:07.515175+00,2023-06-06 22:53:07.515176+00,1.35,2023-03-14 03:09:29.64118+00,2
3170,2023-06-06 22:53:07.51518+00,2023-06-06 22:53:07.515181+00,1.79,2023-03-14 03:09:47.719834+00,2
3171,2023-06-06 22:53:07.515192+00,2023-06-06 22:53:07.515194+00,1.08,2023-03-14 03:09:59.724668+00,2
3172,2023-06-06 22:53:07.515198+00,2023-06-06 22:53:07.515199+00,1.34,2023-03-14 03:10:22.948416+00,2
3173,2023-06-06 22:53:07.515204+00,2023-06-06 22:53:07.515205+00,1.01,2023-03-14 03:10:28.766668+00,2
3174,2023-06-06 22:53:07.51521+00,2023-06-06 22:53:07.515211+00,3.51,2023-03-14 03:11:00.343458+00,2
3175,2023-06-06 22:53:07.515216+00,2023-06-06 22:53:07.515221+00,2.90,2023-03-14 03:11:19.382257+00,2
3176,2023-06-06 22:53:07.515228+00,2023-06-06 22:53:07.515229+00,2.23,2023-03-14 03:11:48.223629+00,2
3177,2023-06-06 22:53:07.515233+00,2023-06-06 22:53:07.515235+00,1.39,2023-03-14 03:11:58.752571+00,2
3178,2023-06-06 22:53:07.51524+00,2023-06-06 22:53:07.515241+00,9.35,2023-03-14 03:12:36.995029+00,2
3179,2023-06-06 22:53:07.515246+00,2023-06-06 22:53:07.515247+00,1.30,2023-03-14 03:12:52.929156+00,2
3180,2023-06-06 22:53:07.515251+00,2023-06-06 22:53:07.515253+00,3.75,2023-03-14 03:13:20.030253+00,2
3181,2023-06-06 22:53:07.51526+00,2023-06-06 22:53:07.515262+00,1.00,2023-03-14 03:13:37.487625+00,2
3182,2023-06-06 22:53:07.515268+00,2023-06-06 22:53:07.515269+00,1.61,2023-03-14 03:13:49.885874+00,2
3183,2023-06-06 22:53:07.515274+00,2023-06-06 22:53:07.515275+00,1.09,2023-03-14 03:14:07.296417+00,2
3184,2023-06-06 22:53:07.515279+00,2023-06-06 22:53:07.515281+00,4.40,2023-03-14 03:14:36.158781+00,2
3185,2023-06-06 22:53:07.515292+00,2023-06-06 22:53:07.515293+00,3.38,2023-03-14 03:15:01.857421+00,2
3186,2023-06-06 22:53:07.515306+00,2023-06-06 22:53:07.515308+00,6.05,2023-03-14 03:15:29.743908+00,2
3187,2023-06-06 22:53:07.515314+00,2023-06-06 22:53:07.515315+00,6.84,2023-03-14 03:16:04.194994+00,2
3188,2023-06-06 22:53:07.515319+00,2023-06-06 22:53:07.51532+00,10.51,2023-03-14 03:16:44.65432+00,2
3189,2023-06-06 22:53:07.515325+00,2023-06-06 22:53:07.515326+00,28.98,2023-03-14 03:17:36.27791+00,2
3190,2023-06-06 22:53:07.515331+00,2023-06-06 22:53:07.515332+00,1.49,2023-03-14 03:17:53.182315+00,2
3191,2023-06-06 22:53:07.515336+00,2023-06-06 22:53:07.515338+00,1.71,2023-03-14 03:18:12.16309+00,2
3192,2023-06-06 22:53:07.515342+00,2023-06-06 22:53:07.515343+00,14.80,2023-03-14 03:18:55.746588+00,2
3193,2023-06-06 22:53:07.515348+00,2023-06-06 22:53:07.515349+00,1.36,2023-03-14 03:19:10.345337+00,2
3194,2023-06-06 22:53:07.515354+00,2023-06-06 22:53:07.515355+00,1.86,2023-03-14 03:19:31.016919+00,2
3195,2023-06-06 22:53:07.51536+00,2023-06-06 22:53:07.515361+00,1.44,2023-03-14 03:19:46.552385+00,2
3196,2023-06-06 22:53:07.515365+00,2023-06-06 22:53:07.515367+00,5.98,2023-03-14 03:20:19.521898+00,2
3197,2023-06-06 22:53:07.515371+00,2023-06-06 22:53:07.515372+00,7.38,2023-03-14 03:20:54.882718+00,2
3198,2023-06-06 22:53:07.515377+00,2023-06-06 22:53:07.515378+00,2.27,2023-03-14 03:21:21.424013+00,2
3199,2023-06-06 22:53:07.515387+00,2023-06-06 22:53:07.515389+00,3.27,2023-03-14 03:21:42.938606+00,2
3200,2023-06-06 22:53:07.515394+00,2023-06-06 22:53:07.515396+00,1.67,2023-03-14 03:22:00.137817+00,2
3201,2023-06-06 22:53:07.521339+00,2023-06-06 22:53:07.521342+00,2.17,2023-03-14 03:22:20.391399+00,2
3202,2023-06-06 22:53:07.52135+00,2023-06-06 22:53:07.521351+00,1.53,2023-03-14 03:22:37.130528+00,2
3203,2023-06-06 22:53:07.521356+00,2023-06-06 22:53:07.521358+00,11.78,2023-03-14 03:23:18.20724+00,2
3204,2023-06-06 22:53:07.521362+00,2023-06-06 22:53:07.521364+00,4.30,2023-03-14 03:23:47.209773+00,2
3205,2023-06-06 22:53:07.521368+00,2023-06-06 22:53:07.52137+00,1.39,2023-03-14 03:24:07.520351+00,2
3206,2023-06-06 22:53:07.521374+00,2023-06-06 22:53:07.521376+00,1.27,2023-03-14 03:24:16.940112+00,2
3207,2023-06-06 22:53:07.52138+00,2023-06-06 22:53:07.521381+00,7.93,2023-03-14 03:24:53.130576+00,2
3208,2023-06-06 22:53:07.521386+00,2023-06-06 22:53:07.521387+00,1.08,2023-03-14 03:25:05.28986+00,2
3209,2023-06-06 22:53:07.521392+00,2023-06-06 22:53:07.521393+00,7.42,2023-03-14 03:25:40.393161+00,2
3210,2023-06-06 22:53:07.521397+00,2023-06-06 22:53:07.521399+00,1.52,2023-03-14 03:25:57.855014+00,2
3211,2023-06-06 22:53:07.521403+00,2023-06-06 22:53:07.521405+00,1.49,2023-03-14 03:26:14.15529+00,2
3212,2023-06-06 22:53:07.521409+00,2023-06-06 22:53:07.52141+00,7.84,2023-03-14 03:26:49.948052+00,2
3213,2023-06-06 22:53:07.52142+00,2023-06-06 22:53:07.521422+00,1.29,2023-03-14 03:27:04.364377+00,2
3214,2023-06-06 22:53:07.521427+00,2023-06-06 22:53:07.521428+00,1.02,2023-03-14 03:27:16.69287+00,2
3215,2023-06-06 22:53:07.521433+00,2023-06-06 22:53:07.521434+00,1.89,2023-03-14 03:27:35.220765+00,2
3216,2023-06-06 22:53:07.521439+00,2023-06-06 22:53:07.52144+00,4.19,2023-03-14 03:28:03.751565+00,2
3217,2023-06-06 22:53:07.521444+00,2023-06-06 22:53:07.521446+00,2.23,2023-03-14 03:28:26.186988+00,2
3218,2023-06-06 22:53:07.52145+00,2023-06-06 22:53:07.521452+00,1.06,2023-03-14 03:28:37.902896+00,2
3219,2023-06-06 22:53:07.521456+00,2023-06-06 22:53:07.521457+00,2.21,2023-03-14 03:39:00.968375+00,2
3220,2023-06-06 22:53:07.521462+00,2023-06-06 22:53:07.521463+00,1.89,2023-03-14 03:39:00.968375+00,2
3221,2023-06-06 22:53:07.521467+00,2023-06-06 22:53:07.521469+00,8.80,2023-03-14 03:39:00.968375+00,2
3222,2023-06-06 22:53:07.521473+00,2023-06-06 22:53:07.521474+00,1.40,2023-03-14 03:39:00.968375+00,2
3223,2023-06-06 22:53:07.521479+00,2023-06-06 22:53:07.52148+00,4.18,2023-03-14 03:39:00.968375+00,2
3224,2023-06-06 22:53:07.521485+00,2023-06-06 22:53:07.521487+00,2.00,2023-03-14 03:39:00.968375+00,2
3225,2023-06-06 22:53:07.521491+00,2023-06-06 22:53:07.521492+00,1.64,2023-03-14 03:39:00.968375+00,2
3226,2023-06-06 22:53:07.521497+00,2023-06-06 22:53:07.521506+00,1.06,2023-03-14 03:39:00.968375+00,2
3227,2023-06-06 22:53:07.521513+00,2023-06-06 22:53:07.521518+00,2.94,2023-03-14 03:39:00.968375+00,2
3228,2023-06-06 22:53:07.521525+00,2023-06-06 22:53:07.521526+00,1.32,2023-03-14 03:39:00.968375+00,2
3229,2023-06-06 22:53:07.521531+00,2023-06-06 22:53:07.521532+00,1.12,2023-03-14 03:39:00.968375+00,2
3230,2023-06-06 22:53:07.521537+00,2023-06-06 22:53:07.521538+00,1.17,2023-03-14 03:39:00.968375+00,2
3231,2023-06-06 22:53:07.521542+00,2023-06-06 22:53:07.521544+00,1.10,2023-03-14 03:39:00.968375+00,2
3232,2023-06-06 22:53:07.521548+00,2023-06-06 22:53:07.521549+00,1.91,2023-03-14 03:39:00.968375+00,2
3233,2023-06-06 22:53:07.521554+00,2023-06-06 22:53:07.521555+00,8.48,2023-03-14 03:39:00.968375+00,2
3234,2023-06-06 22:53:07.52156+00,2023-06-06 22:53:07.521561+00,16.21,2023-03-14 03:39:00.968375+00,2
3235,2023-06-06 22:53:07.521565+00,2023-06-06 22:53:07.521566+00,48.40,2023-03-14 03:39:00.968375+00,2
3236,2023-06-06 22:53:07.521571+00,2023-06-06 22:53:07.521572+00,1.76,2023-03-14 03:39:00.968375+00,2
3237,2023-06-06 22:53:07.521577+00,2023-06-06 22:53:07.521578+00,190.20,2023-03-14 03:39:00.968375+00,2
3238,2023-06-06 22:53:07.521582+00,2023-06-06 22:53:07.521584+00,1.36,2023-03-14 03:39:00.968375+00,2
3239,2023-06-06 22:53:07.521588+00,2023-06-06 22:53:07.52159+00,2.26,2023-03-14 03:39:00.968375+00,2
3240,2023-06-06 22:53:07.521594+00,2023-06-06 22:53:07.521595+00,4.90,2023-03-14 03:39:00.968375+00,2
3241,2023-06-06 22:53:07.5216+00,2023-06-06 22:53:07.521613+00,2.42,2023-03-14 03:39:00.968375+00,2
3242,2023-06-06 22:53:07.521622+00,2023-06-06 22:53:07.521623+00,7.44,2023-03-14 03:39:07.841125+00,2
3243,2023-06-06 22:53:07.521629+00,2023-06-06 22:53:07.521631+00,7.62,2023-03-14 03:39:48.805674+00,2
3244,2023-06-06 22:53:07.521637+00,2023-06-06 22:53:07.521638+00,4.02,2023-03-14 03:40:15.82898+00,2
3245,2023-06-06 22:53:07.521644+00,2023-06-06 22:53:07.521645+00,1.87,2023-03-14 03:40:44.879565+00,2
3246,2023-06-06 22:53:07.52165+00,2023-06-06 22:53:07.521651+00,4.15,2023-03-14 03:41:22.560891+00,2
3247,2023-06-06 22:53:07.521655+00,2023-06-06 22:53:07.521656+00,1.28,2023-03-14 03:41:36.792173+00,2
3248,2023-06-06 22:53:07.521661+00,2023-06-06 22:53:07.521662+00,1.13,2023-03-14 03:41:44.719014+00,2
3249,2023-06-06 22:53:07.521666+00,2023-06-06 22:53:07.521668+00,2.47,2023-03-14 03:42:06.771401+00,2
3250,2023-06-06 22:53:07.521672+00,2023-06-06 22:53:07.521673+00,3.72,2023-03-14 03:42:38.659084+00,2
3251,2023-06-06 22:53:07.521678+00,2023-06-06 22:53:07.521679+00,3.22,2023-03-14 03:42:58.970521+00,2
3252,2023-06-06 22:53:07.521684+00,2023-06-06 22:53:07.521685+00,1.02,2023-03-14 03:43:14.998817+00,2
3253,2023-06-06 22:53:07.52169+00,2023-06-06 22:53:07.521691+00,23.57,2023-03-14 03:44:14.670686+00,2
3254,2023-06-06 22:53:07.521695+00,2023-06-06 22:53:07.521697+00,20.49,2023-03-14 03:45:02.222719+00,2
3255,2023-06-06 22:53:07.521701+00,2023-06-06 22:53:07.521703+00,21.76,2023-03-14 03:45:50.576903+00,2
3256,2023-06-06 22:53:07.521715+00,2023-06-06 22:53:07.521717+00,1.20,2023-03-14 03:46:09.406647+00,2
3257,2023-06-06 22:53:07.521722+00,2023-06-06 22:53:07.521723+00,1.79,2023-03-14 03:46:27.805503+00,2
3258,2023-06-06 22:53:07.521727+00,2023-06-06 22:53:07.521729+00,1.19,2023-03-14 03:46:46.157167+00,2
3259,2023-06-06 22:53:07.521733+00,2023-06-06 22:53:07.521734+00,1.27,2023-03-14 03:47:04.664882+00,2
3260,2023-06-06 22:53:07.521739+00,2023-06-06 22:53:07.52174+00,1.00,2023-03-14 03:47:21.52588+00,2
3261,2023-06-06 22:53:07.521744+00,2023-06-06 22:53:07.521746+00,1.06,2023-03-14 03:47:43.017407+00,2
3262,2023-06-06 22:53:07.52175+00,2023-06-06 22:53:07.521751+00,7.14,2023-03-14 03:48:17.643471+00,2
3263,2023-06-06 22:53:07.521756+00,2023-06-06 22:53:07.521757+00,2.16,2023-03-14 03:48:43.669334+00,2
3264,2023-06-06 22:53:07.521762+00,2023-06-06 22:53:07.521763+00,1.33,2023-03-14 03:48:53.508774+00,2
3265,2023-06-06 22:53:07.521768+00,2023-06-06 22:53:07.521769+00,1.71,2023-03-14 03:49:15.952961+00,2
3266,2023-06-06 22:53:07.521774+00,2023-06-06 22:53:07.521775+00,4.30,2023-03-14 03:49:39.620297+00,2
3267,2023-06-06 22:53:07.521779+00,2023-06-06 22:53:07.521781+00,5.46,2023-03-14 03:50:11.159552+00,2
3268,2023-06-06 22:53:07.521785+00,2023-06-06 22:53:07.521787+00,1.80,2023-03-14 03:50:30.099648+00,2
3269,2023-06-06 22:53:07.521791+00,2023-06-06 22:53:07.521792+00,1.41,2023-03-14 03:50:46.668245+00,2
3270,2023-06-06 22:53:07.521797+00,2023-06-06 22:53:07.521798+00,21.07,2023-03-14 03:51:38.960476+00,2
3271,2023-06-06 22:53:07.521803+00,2023-06-06 22:53:07.521804+00,2.14,2023-03-14 03:52:00.168511+00,2
3272,2023-06-06 22:53:07.521808+00,2023-06-06 22:53:07.52181+00,1.01,2023-03-14 03:52:06.425939+00,2
3273,2023-06-06 22:53:07.521814+00,2023-06-06 22:53:07.521816+00,2.38,2023-03-14 03:52:28.208311+00,2
3274,2023-06-06 22:53:07.52182+00,2023-06-06 22:53:07.521821+00,1.21,2023-03-14 03:52:41.987284+00,2
3275,2023-06-06 22:53:07.521826+00,2023-06-06 22:53:07.521827+00,4.21,2023-03-14 03:53:10.709567+00,2
3276,2023-06-06 22:53:07.521831+00,2023-06-06 22:53:07.521833+00,3.97,2023-03-14 03:53:38.336123+00,2
3277,2023-06-06 22:53:07.521837+00,2023-06-06 22:53:07.521843+00,2.13,2023-03-14 03:54:07.519298+00,2
3278,2023-06-06 22:53:07.52185+00,2023-06-06 22:53:07.521852+00,1.75,2023-03-14 03:54:31.005225+00,2
3279,2023-06-06 22:53:07.521856+00,2023-06-06 22:53:07.521858+00,8.34,2023-03-14 03:55:07.019774+00,2
3280,2023-06-06 22:53:07.521862+00,2023-06-06 22:53:07.521864+00,1.31,2023-03-14 03:55:21.636311+00,2
3281,2023-06-06 22:53:07.521868+00,2023-06-06 22:53:07.52187+00,1.05,2023-03-14 03:55:38.991837+00,2
3282,2023-06-06 22:53:07.521874+00,2023-06-06 22:53:07.521875+00,3.46,2023-03-14 03:56:04.387306+00,2
3283,2023-06-06 22:53:07.52188+00,2023-06-06 22:53:07.521881+00,2.14,2023-03-14 03:56:19.721225+00,2
3284,2023-06-06 22:53:07.521891+00,2023-06-06 22:53:07.521893+00,15.69,2023-03-14 03:57:04.21954+00,2
3285,2023-06-06 22:53:07.521898+00,2023-06-06 22:53:07.5219+00,2.43,2023-03-14 03:57:25.837876+00,2
3286,2023-06-06 22:53:07.521904+00,2023-06-06 22:53:07.521905+00,1.25,2023-03-14 03:57:40.945477+00,2
3287,2023-06-06 22:53:07.52191+00,2023-06-06 22:53:07.521911+00,6.59,2023-03-14 03:58:15.336215+00,2
3288,2023-06-06 22:53:07.521916+00,2023-06-06 22:53:07.521917+00,1.84,2023-03-14 03:58:33.951754+00,2
3289,2023-06-06 22:53:07.521921+00,2023-06-06 22:53:07.521923+00,1.17,2023-03-14 03:58:47.027733+00,2
3290,2023-06-06 22:53:07.521927+00,2023-06-06 22:53:07.521929+00,63.19,2023-03-14 03:59:48.577781+00,2
3291,2023-06-06 22:53:07.521933+00,2023-06-06 22:53:07.521934+00,1.54,2023-03-14 04:00:09.494547+00,2
3292,2023-06-06 22:53:07.521939+00,2023-06-06 22:53:07.52194+00,1.20,2023-03-14 04:00:23.448041+00,2
3293,2023-06-06 22:53:07.521944+00,2023-06-06 22:53:07.521946+00,1.22,2023-03-14 04:00:38.140414+00,2
3294,2023-06-06 22:53:07.52195+00,2023-06-06 22:53:07.521952+00,1.44,2023-03-14 04:00:54.269513+00,2
3295,2023-06-06 22:53:07.521956+00,2023-06-06 22:53:07.521957+00,1.33,2023-03-14 04:01:08.943715+00,2
3296,2023-06-06 22:53:07.521962+00,2023-06-06 22:53:07.521963+00,17.62,2023-03-14 04:01:54.925921+00,2
3297,2023-06-06 22:53:07.521967+00,2023-06-06 22:53:07.521969+00,1.12,2023-03-14 04:02:12.31771+00,2
3298,2023-06-06 22:53:07.521978+00,2023-06-06 22:53:07.52198+00,14.56,2023-03-14 04:03:04.68556+00,2
3299,2023-06-06 22:53:07.521985+00,2023-06-06 22:53:07.521986+00,2.00,2023-03-14 04:03:29.975506+00,2
3300,2023-06-06 22:53:07.521991+00,2023-06-06 22:53:07.521992+00,1.55,2023-03-14 22:26:24.857813+00,2
3301,2023-06-06 22:53:07.526306+00,2023-06-06 22:53:07.526309+00,1.02,2023-03-14 22:26:24.857813+00,2
3302,2023-06-06 22:53:07.526316+00,2023-06-06 22:53:07.526318+00,1.02,2023-03-14 22:26:24.857813+00,2
3303,2023-06-06 22:53:07.526323+00,2023-06-06 22:53:07.526324+00,1.33,2023-03-14 22:26:24.857813+00,2
3304,2023-06-06 22:53:07.526329+00,2023-06-06 22:53:07.526331+00,1.25,2023-03-14 22:26:24.857813+00,2
3305,2023-06-06 22:53:07.526335+00,2023-06-06 22:53:07.526337+00,1.85,2023-03-14 22:26:24.857813+00,2
3306,2023-06-06 22:53:07.526341+00,2023-06-06 22:53:07.526343+00,2.80,2023-03-14 22:26:24.857813+00,2
3307,2023-06-06 22:53:07.526347+00,2023-06-06 22:53:07.526349+00,14.04,2023-03-14 22:26:24.857813+00,2
3308,2023-06-06 22:53:07.526353+00,2023-06-06 22:53:07.526355+00,1.48,2023-03-14 22:26:24.857813+00,2
3309,2023-06-06 22:53:07.526359+00,2023-06-06 22:53:07.526361+00,1.06,2023-03-14 22:26:24.857813+00,2
3310,2023-06-06 22:53:07.526365+00,2023-06-06 22:53:07.526366+00,1.46,2023-03-14 22:26:24.857813+00,2
