id,created_at,updated_at,multiplier,multiplier_dt,home_bet_id
4652,2023-03-26 04:26:57.996282+00:00,2023-03-26 04:26:57.996342+00:00,5.07,2023-03-26 04:26:57.995921+00:00,3
4653,2023-03-26 04:27:21.558676+00:00,2023-03-26 04:27:21.558725+00:00,2.46,2023-03-26 04:27:21.558398+00:00,3
4654,2023-03-26 04:27:43.163935+00:00,2023-03-26 04:27:43.163980+00:00,2.27,2023-03-26 04:27:43.163662+00:00,3
4655,2023-03-26 04:28:14.258790+00:00,2023-03-26 04:28:14.258838+00:00,4.41,2023-03-26 04:28:14.258556+00:00,3
4656,2023-03-26 04:28:33.731863+00:00,2023-03-26 04:28:33.731938+00:00,1.87,2023-03-26 04:28:33.731523+00:00,3
4657,2023-03-26 04:28:45.783293+00:00,2023-03-26 04:28:45.783357+00:00,1.01,2023-03-26 04:28:45.783016+00:00,3
4658,2023-03-26 04:28:59.290140+00:00,2023-03-26 04:28:59.290185+00:00,1.14,2023-03-26 04:28:59.289856+00:00,3
4659,2023-03-26 04:29:36.987043+00:00,2023-03-26 04:29:36.987106+00:00,5.09,2023-03-26 04:29:36.986740+00:00,3
4660,2023-03-26 04:30:04.138997+00:00,2023-03-26 04:30:04.139041+00:00,5.25,2023-03-26 04:30:04.138768+00:00,3
4661,2023-03-26 04:30:28.314142+00:00,2023-03-26 04:30:28.314214+00:00,2.15,2023-03-26 04:30:28.313680+00:00,3
4662,2023-03-26 04:30:41.624136+00:00,2023-03-26 04:30:41.624200+00:00,1.06,2023-03-26 04:30:41.623624+00:00,3
4663,2023-03-26 04:31:04.874369+00:00,2023-03-26 04:31:04.874435+00:00,2.25,2023-03-26 04:31:04.872503+00:00,3
4664,2023-03-26 04:31:31.710100+00:00,2023-03-26 04:31:31.710423+00:00,3.32,2023-03-26 04:31:31.709590+00:00,3
4665,2023-03-26 04:31:47.768077+00:00,2023-03-26 04:31:47.768119+00:00,1.39,2023-03-26 04:31:47.767836+00:00,3
4666,2023-03-26 04:32:06.610542+00:00,2023-03-26 04:32:06.610586+00:00,1.84,2023-03-26 04:32:06.610343+00:00,3
4667,2023-03-26 04:32:26.439387+00:00,2023-03-26 04:32:26.439424+00:00,1.95,2023-03-26 04:32:26.439215+00:00,3
4668,2023-03-26 04:33:07.720063+00:00,2023-03-26 04:33:07.720109+00:00,12.02,2023-03-26 04:33:07.719777+00:00,3
4669,2023-03-26 04:33:30.183070+00:00,2023-03-26 04:33:30.183115+00:00,2.10,2023-03-26 04:33:30.182738+00:00,3
4670,2023-03-26 04:33:45.053635+00:00,2023-03-26 04:33:45.053686+00:00,1.10,2023-03-26 04:33:45.053391+00:00,3
4671,2023-03-26 04:33:57.092312+00:00,2023-03-26 04:33:57.092919+00:00,1.02,2023-03-26 04:33:57.089077+00:00,3
4672,2023-03-26 04:34:21.735292+00:00,2023-03-26 04:34:21.735329+00:00,1.90,2023-03-26 04:34:21.735002+00:00,3
4673,2023-03-26 04:34:28.736847+00:00,2023-03-26 04:34:28.736898+00:00,1.00,2023-03-26 04:34:28.736467+00:00,3
4674,2023-03-26 04:34:41.994586+00:00,2023-03-26 04:34:41.994617+00:00,1.14,2023-03-26 04:34:41.994340+00:00,3
4675,2023-03-26 04:35:11.236313+00:00,2023-03-26 04:35:11.236362+00:00,4.08,2023-03-26 04:35:11.236039+00:00,3
4676,2023-03-26 04:36:08.046107+00:00,2023-03-26 04:36:08.046176+00:00,28.02,2023-03-26 04:36:08.045645+00:00,3
4677,2023-03-26 04:36:24.257758+00:00,2023-03-26 04:36:24.257804+00:00,2.05,2023-03-26 04:36:24.257543+00:00,3
4678,2023-03-26 04:36:48.676005+00:00,2023-03-26 04:36:48.676067+00:00,1.86,2023-03-26 04:36:48.675697+00:00,3
4679,2023-03-26 04:39:06.500363+00:00,2023-03-26 04:39:06.500412+00:00,76.03,2023-03-26 04:39:06.500071+00:00,3
4680,2023-03-26 04:39:06.500846+00:00,2023-03-26 04:39:06.500853+00:00,1.06,2023-03-26 04:39:06.500071+00:00,3
4681,2023-03-26 04:39:06.500877+00:00,2023-03-26 04:39:06.500879+00:00,1.18,2023-03-26 04:39:06.500071+00:00,3
4682,2023-03-26 04:39:06.500891+00:00,2023-03-26 04:39:06.500894+00:00,3.22,2023-03-26 04:39:06.500071+00:00,3
4683,2023-03-26 04:39:06.500903+00:00,2023-03-26 04:39:06.500905+00:00,1.18,2023-03-26 04:39:06.500071+00:00,3
4684,2023-03-26 04:39:10.506069+00:00,2023-03-26 04:39:10.506080+00:00,1.32,2023-03-26 04:39:10.505931+00:00,3
4685,2023-03-26 04:39:48.162467+00:00,2023-03-26 04:39:48.162526+00:00,7.73,2023-03-26 04:39:48.162212+00:00,3
4686,2023-03-26 04:39:59.846822+00:00,2023-03-26 04:39:59.846838+00:00,1.02,2023-03-26 04:39:59.846650+00:00,3
4687,2023-03-26 04:40:20.580924+00:00,2023-03-26 04:40:20.580983+00:00,1.96,2023-03-26 04:40:20.580498+00:00,3
4688,2023-03-26 04:40:36.111062+00:00,2023-03-26 04:40:36.111097+00:00,1.33,2023-03-26 04:40:36.110805+00:00,3
4689,2023-03-26 04:41:00.810330+00:00,2023-03-26 04:41:00.810359+00:00,2.94,2023-03-26 04:41:00.810101+00:00,3
4690,2023-03-26 04:41:24.594012+00:00,2023-03-26 04:41:24.594064+00:00,1.54,2023-03-26 04:41:24.593645+00:00,3
4691,2023-03-26 04:41:33.623632+00:00,2023-03-26 04:41:33.623693+00:00,1.19,2023-03-26 04:41:33.623328+00:00,3
4692,2023-03-26 04:41:52.225272+00:00,2023-03-26 04:41:52.225318+00:00,1.58,2023-03-26 04:41:52.225015+00:00,3
4693,2023-03-26 04:42:24.066697+00:00,2023-03-26 04:42:24.066814+00:00,5.46,2023-03-26 04:42:24.066369+00:00,3
4694,2023-03-26 04:42:46.422781+00:00,2023-03-26 04:42:46.422833+00:00,2.14,2023-03-26 04:42:46.422428+00:00,3
4695,2023-03-26 04:43:00.470422+00:00,2023-03-26 04:43:00.470493+00:00,1.12,2023-03-26 04:43:00.470121+00:00,3
4696,2023-03-26 04:43:19.780863+00:00,2023-03-26 04:43:19.780906+00:00,1.53,2023-03-26 04:43:19.780367+00:00,3
4697,2023-03-26 04:43:34.273140+00:00,2023-03-26 04:43:34.273193+00:00,1.14,2023-03-26 04:43:34.272882+00:00,3
4698,2023-03-26 04:43:48.204061+00:00,2023-03-26 04:43:48.204121+00:00,1.02,2023-03-26 04:43:48.203816+00:00,3
4699,2023-03-26 04:44:23.183097+00:00,2023-03-26 04:44:23.183168+00:00,6.79,2023-03-26 04:44:23.182760+00:00,3
4700,2023-03-26 04:44:37.814319+00:00,2023-03-26 04:44:37.814362+00:00,1.18,2023-03-26 04:44:37.814097+00:00,3
4701,2023-03-26 04:44:53.224154+00:00,2023-03-26 04:44:53.224213+00:00,1.41,2023-03-26 04:44:53.223810+00:00,3
4702,2023-03-26 04:45:13.190611+00:00,2023-03-26 04:45:13.190692+00:00,1.28,2023-03-26 04:45:13.190076+00:00,3
4703,2023-03-26 04:45:21.388900+00:00,2023-03-26 04:45:21.388952+00:00,1.07,2023-03-26 04:45:21.388660+00:00,3
4704,2023-03-26 04:46:01.861427+00:00,2023-03-26 04:46:01.861470+00:00,11.23,2023-03-26 04:46:01.861231+00:00,3
4705,2023-03-26 04:46:30.500207+00:00,2023-03-26 04:46:30.500263+00:00,4.09,2023-03-26 04:46:30.499966+00:00,3
4706,2023-03-26 04:47:01.297726+00:00,2023-03-26 04:47:01.297808+00:00,5.06,2023-03-26 04:47:01.297323+00:00,3
4707,2023-03-26 04:47:29.756281+00:00,2023-03-26 04:47:29.756319+00:00,3.76,2023-03-26 04:47:29.756048+00:00,3
4708,2023-03-26 04:48:00.502552+00:00,2023-03-26 04:48:00.502605+00:00,2.97,2023-03-26 04:48:00.502150+00:00,3
4709,2023-03-26 04:48:12.595919+00:00,2023-03-26 04:48:12.595958+00:00,1.37,2023-03-26 04:48:12.595732+00:00,3
4710,2023-03-26 04:48:31.815089+00:00,2023-03-26 04:48:31.815135+00:00,1.97,2023-03-26 04:48:31.814783+00:00,3
4711,2023-03-26 04:48:45.472500+00:00,2023-03-26 04:48:45.472549+00:00,1.10,2023-03-26 04:48:45.472294+00:00,3
4712,2023-03-26 04:49:12.177668+00:00,2023-03-26 04:49:12.177720+00:00,2.22,2023-03-26 04:49:12.177393+00:00,3
4713,2023-03-26 04:49:33.583544+00:00,2023-03-26 04:49:33.583608+00:00,3.55,2023-03-26 04:49:33.583229+00:00,3
4714,2023-03-26 04:49:57.946804+00:00,2023-03-26 04:49:57.946849+00:00,1.86,2023-03-26 04:49:57.946496+00:00,3
4715,2023-03-26 04:51:01.121340+00:00,2023-03-26 04:51:01.121407+00:00,111.46,2023-03-26 04:51:01.121018+00:00,3
4716,2023-03-26 04:51:33.379362+00:00,2023-03-26 04:51:33.379418+00:00,5.50,2023-03-26 04:51:33.379068+00:00,3
4717,2023-03-26 04:51:47.418964+00:00,2023-03-26 04:51:47.419037+00:00,1.20,2023-03-26 04:51:47.418630+00:00,3
4718,2023-03-26 04:52:09.106678+00:00,2023-03-26 04:52:09.106722+00:00,1.47,2023-03-26 04:52:09.106414+00:00,3
4719,2023-03-26 04:52:26.014855+00:00,2023-03-26 04:52:26.014896+00:00,2.05,2023-03-26 04:52:26.014504+00:00,3
4720,2023-03-26 04:52:38.832878+00:00,2023-03-26 04:52:38.832924+00:00,1.00,2023-03-26 04:52:38.832538+00:00,3
4721,2023-03-26 04:53:45.408843+00:00,2023-03-26 04:53:45.408909+00:00,63.98,2023-03-26 04:53:45.407179+00:00,3
4722,2023-03-26 04:53:54.025422+00:00,2023-03-26 04:53:54.025468+00:00,1.06,2023-03-26 04:53:54.025199+00:00,3
4723,2023-03-26 04:54:16.421336+00:00,2023-03-26 04:54:16.421385+00:00,1.61,2023-03-26 04:54:16.421031+00:00,3
4724,2023-03-26 04:54:48.822052+00:00,2023-03-26 04:54:48.822143+00:00,8.05,2023-03-26 04:54:48.821404+00:00,3
4725,2023-03-26 04:55:07.125962+00:00,2023-03-26 04:55:07.126015+00:00,1.74,2023-03-26 04:55:07.125721+00:00,3
4726,2023-03-26 04:55:24.323276+00:00,2023-03-26 04:55:24.323335+00:00,1.57,2023-03-26 04:55:24.322959+00:00,3
4727,2023-03-26 04:55:38.286163+00:00,2023-03-26 04:55:38.286211+00:00,1.14,2023-03-26 04:55:38.285951+00:00,3
4728,2023-03-26 04:56:23.404864+00:00,2023-03-26 04:56:23.404908+00:00,10.13,2023-03-26 04:56:23.404584+00:00,3
4729,2023-03-26 04:56:44.153725+00:00,2023-03-26 04:56:44.153757+00:00,3.22,2023-03-26 04:56:44.153447+00:00,3
4730,2023-03-26 04:57:14.985975+00:00,2023-03-26 04:57:14.986338+00:00,3.12,2023-03-26 04:57:14.984471+00:00,3
4731,2023-03-26 04:57:28.845419+00:00,2023-03-26 04:57:28.845462+00:00,1.02,2023-03-26 04:57:28.845149+00:00,3
4732,2023-03-26 04:57:46.551229+00:00,2023-03-26 04:57:46.551293+00:00,1.58,2023-03-26 04:57:46.550852+00:00,3
4733,2023-03-26 04:58:07.917934+00:00,2023-03-26 04:58:07.917967+00:00,2.18,2023-03-26 04:58:07.917680+00:00,3
4734,2023-03-26 04:58:20.045814+00:00,2023-03-26 04:58:20.045854+00:00,1.52,2023-03-26 04:58:20.045545+00:00,3
4735,2023-03-26 04:59:10.495869+00:00,2023-03-26 04:59:10.495912+00:00,16.62,2023-03-26 04:59:10.495593+00:00,3
4736,2023-03-26 04:59:31.460690+00:00,2023-03-26 04:59:31.460745+00:00,3.05,2023-03-26 04:59:31.460384+00:00,3
4737,2023-03-26 04:59:56.089706+00:00,2023-03-26 04:59:56.089768+00:00,2.82,2023-03-26 04:59:56.089266+00:00,3
4738,2023-03-26 05:00:11.037158+00:00,2023-03-26 05:00:11.037197+00:00,1.25,2023-03-26 05:00:11.036858+00:00,3
4739,2023-03-26 05:01:58.724385+00:00,2023-03-26 05:01:58.724439+00:00,2492.74,2023-03-26 05:01:58.724077+00:00,3
4740,2023-03-26 05:02:52.296687+00:00,2023-03-26 05:02:52.296732+00:00,21.05,2023-03-26 05:02:52.296353+00:00,3
4741,2023-03-26 05:03:13.588966+00:00,2023-03-26 05:03:13.589007+00:00,3.35,2023-03-26 05:03:13.588675+00:00,3
4742,2023-03-26 05:03:28.529200+00:00,2023-03-26 05:03:28.529248+00:00,1.18,2023-03-26 05:03:28.528919+00:00,3
4743,2023-03-26 05:03:46.227043+00:00,2023-03-26 05:03:46.227116+00:00,1.02,2023-03-26 05:03:46.226646+00:00,3
4744,2023-03-26 05:03:56.349958+00:00,2023-03-26 05:03:56.350000+00:00,1.20,2023-03-26 05:03:56.349705+00:00,3
4745,2023-03-26 05:04:40.682729+00:00,2023-03-26 05:04:40.682891+00:00,10.35,2023-03-26 05:04:40.681835+00:00,3
4746,2023-03-26 05:05:04.003916+00:00,2023-03-26 05:05:04.003963+00:00,4.14,2023-03-26 05:05:04.003688+00:00,3
4747,2023-03-26 05:05:26.057786+00:00,2023-03-26 05:05:26.057868+00:00,2.18,2023-03-26 05:05:26.057428+00:00,3
4748,2023-03-26 05:06:10.887008+00:00,2023-03-26 05:06:10.887057+00:00,14.85,2023-03-26 05:06:10.886765+00:00,3
4749,2023-03-26 05:06:32.773979+00:00,2023-03-26 05:06:32.774011+00:00,2.21,2023-03-26 05:06:32.773484+00:00,3
4750,2023-03-26 05:06:50.429439+00:00,2023-03-26 05:06:50.429479+00:00,1.56,2023-03-26 05:06:50.429187+00:00,3
4751,2023-03-26 05:07:12.023402+00:00,2023-03-26 05:07:12.023453+00:00,2.27,2023-03-26 05:07:12.023125+00:00,3
4752,2023-03-26 05:07:35.884067+00:00,2023-03-26 05:07:35.884118+00:00,2.66,2023-03-26 05:07:35.883620+00:00,3
4753,2023-03-26 05:08:08.897500+00:00,2023-03-26 05:08:08.897542+00:00,3.80,2023-03-26 05:08:08.897198+00:00,3
4754,2023-03-26 05:08:26.102027+00:00,2023-03-26 05:08:26.102239+00:00,2.25,2023-03-26 05:08:26.101286+00:00,3
4755,2023-03-26 05:08:57.223611+00:00,2023-03-26 05:08:57.223679+00:00,3.20,2023-03-26 05:08:57.223151+00:00,3
4756,2023-03-26 05:09:19.974785+00:00,2023-03-26 05:09:19.974833+00:00,2.30,2023-03-26 05:09:19.974393+00:00,3
4757,2023-03-26 05:09:43.074087+00:00,2023-03-26 05:09:43.074156+00:00,3.92,2023-03-26 05:09:43.073744+00:00,3
4758,2023-03-26 05:10:17.063836+00:00,2023-03-26 05:10:17.063890+00:00,3.65,2023-03-26 05:10:17.063518+00:00,3
4759,2023-03-26 05:10:30.970817+00:00,2023-03-26 05:10:30.970879+00:00,1.22,2023-03-26 05:10:30.970475+00:00,3
4760,2023-03-26 05:10:52.550216+00:00,2023-03-26 05:10:52.550263+00:00,3.35,2023-03-26 05:10:52.549878+00:00,3
4761,2023-03-26 05:11:13.287724+00:00,2023-03-26 05:11:13.287803+00:00,1.23,2023-03-26 05:11:13.287072+00:00,3
4762,2023-03-26 05:11:35.819016+00:00,2023-03-26 05:11:35.819080+00:00,4.09,2023-03-26 05:11:35.818678+00:00,3
4763,2023-03-26 05:23:19.489174+00:00,2023-03-26 05:23:19.489467+00:00,1.65,2023-03-26 05:23:19.487943+00:00,3
4764,2023-03-26 05:23:19.490417+00:00,2023-03-26 05:23:19.490423+00:00,3.20,2023-03-26 05:23:19.487943+00:00,3
4765,2023-03-26 05:23:19.490447+00:00,2023-03-26 05:23:19.490449+00:00,2.21,2023-03-26 05:23:19.487943+00:00,3
4766,2023-03-26 05:23:19.490460+00:00,2023-03-26 05:23:19.490462+00:00,1.00,2023-03-26 05:23:19.487943+00:00,3
4767,2023-03-26 05:23:19.490471+00:00,2023-03-26 05:23:19.490473+00:00,2.70,2023-03-26 05:23:19.487943+00:00,3
4768,2023-03-26 05:23:19.490482+00:00,2023-03-26 05:23:19.490484+00:00,2.35,2023-03-26 05:23:19.487943+00:00,3
4769,2023-03-26 05:23:19.490493+00:00,2023-03-26 05:23:19.490505+00:00,1.00,2023-03-26 05:23:19.487943+00:00,3
4770,2023-03-26 05:23:19.490559+00:00,2023-03-26 05:23:19.490561+00:00,1.11,2023-03-26 05:23:19.487943+00:00,3
4771,2023-03-26 05:23:19.490570+00:00,2023-03-26 05:23:19.490572+00:00,3.70,2023-03-26 05:23:19.487943+00:00,3
4772,2023-03-26 05:23:19.490581+00:00,2023-03-26 05:23:19.490583+00:00,1.40,2023-03-26 05:23:19.487943+00:00,3
4773,2023-03-26 05:23:19.490592+00:00,2023-03-26 05:23:19.490594+00:00,1.10,2023-03-26 05:23:19.487943+00:00,3
4774,2023-03-26 05:23:19.490602+00:00,2023-03-26 05:23:19.490604+00:00,7.28,2023-03-26 05:23:19.487943+00:00,3
4775,2023-03-26 05:23:19.490613+00:00,2023-03-26 05:23:19.490615+00:00,1.23,2023-03-26 05:23:19.487943+00:00,3
4776,2023-03-26 05:23:19.490624+00:00,2023-03-26 05:23:19.490626+00:00,1.08,2023-03-26 05:23:19.487943+00:00,3
4777,2023-03-26 05:23:19.490635+00:00,2023-03-26 05:23:19.490636+00:00,1.62,2023-03-26 05:23:19.487943+00:00,3
4778,2023-03-26 05:23:19.490645+00:00,2023-03-26 05:23:19.490647+00:00,1.09,2023-03-26 05:23:19.487943+00:00,3
4779,2023-03-26 05:23:19.490655+00:00,2023-03-26 05:23:19.490657+00:00,1.06,2023-03-26 05:23:19.487943+00:00,3
4780,2023-03-26 05:23:19.490666+00:00,2023-03-26 05:23:19.490668+00:00,3.29,2023-03-26 05:23:19.487943+00:00,3
4781,2023-03-26 05:23:19.490677+00:00,2023-03-26 05:23:19.490678+00:00,1.44,2023-03-26 05:23:19.487943+00:00,3
4782,2023-03-26 05:23:19.490687+00:00,2023-03-26 05:23:19.490689+00:00,2.25,2023-03-26 05:23:19.487943+00:00,3
4783,2023-03-26 05:23:19.490698+00:00,2023-03-26 05:23:19.490700+00:00,1.13,2023-03-26 05:23:19.487943+00:00,3
4784,2023-03-26 05:23:19.490709+00:00,2023-03-26 05:23:19.490711+00:00,1.11,2023-03-26 05:23:19.487943+00:00,3
4785,2023-03-26 05:23:19.490719+00:00,2023-03-26 05:23:19.490721+00:00,3.70,2023-03-26 05:23:19.487943+00:00,3
4786,2023-03-26 05:23:19.490730+00:00,2023-03-26 05:23:19.490732+00:00,1.40,2023-03-26 05:23:19.487943+00:00,3
4787,2023-03-26 05:23:19.490743+00:00,2023-03-26 05:23:19.490746+00:00,1.10,2023-03-26 05:23:19.487943+00:00,3
4788,2023-03-26 05:23:19.490759+00:00,2023-03-26 05:23:19.490762+00:00,7.28,2023-03-26 05:23:19.487943+00:00,3
4789,2023-03-26 05:23:19.490775+00:00,2023-03-26 05:23:19.490778+00:00,1.23,2023-03-26 05:23:19.487943+00:00,3
4790,2023-03-26 05:23:19.490791+00:00,2023-03-26 05:23:19.490793+00:00,1.08,2023-03-26 05:23:19.487943+00:00,3
4791,2023-03-26 05:23:19.490802+00:00,2023-03-26 05:23:19.490804+00:00,1.62,2023-03-26 05:23:19.487943+00:00,3
4792,2023-03-26 05:23:19.490813+00:00,2023-03-26 05:23:19.490814+00:00,1.09,2023-03-26 05:23:19.487943+00:00,3
4793,2023-03-26 05:23:19.490823+00:00,2023-03-26 05:23:19.490825+00:00,1.06,2023-03-26 05:23:19.487943+00:00,3
4794,2023-03-26 05:23:19.490834+00:00,2023-03-26 05:23:19.490836+00:00,3.29,2023-03-26 05:23:19.487943+00:00,3
4795,2023-03-26 05:23:19.490844+00:00,2023-03-26 05:23:19.490846+00:00,1.44,2023-03-26 05:23:19.487943+00:00,3
4796,2023-03-26 05:23:19.490855+00:00,2023-03-26 05:23:19.490857+00:00,2.25,2023-03-26 05:23:19.487943+00:00,3
4797,2023-03-26 05:23:19.490866+00:00,2023-03-26 05:23:19.490868+00:00,1.13,2023-03-26 05:23:19.487943+00:00,3
4798,2023-03-26 05:23:19.490876+00:00,2023-03-26 05:23:19.490878+00:00,6.28,2023-03-26 05:23:19.487943+00:00,3
4799,2023-03-26 05:23:19.490887+00:00,2023-03-26 05:23:19.490889+00:00,1.01,2023-03-26 05:23:19.487943+00:00,3
4800,2023-03-26 05:23:19.490897+00:00,2023-03-26 05:23:19.490899+00:00,15.50,2023-03-26 05:23:19.487943+00:00,3
4801,2023-03-26 05:23:19.490908+00:00,2023-03-26 05:23:19.490909+00:00,2.18,2023-03-26 05:23:19.487943+00:00,3
4802,2023-03-26 05:23:19.490918+00:00,2023-03-26 05:23:19.490920+00:00,1.65,2023-03-26 05:23:19.487943+00:00,3
4803,2023-03-26 05:23:19.490929+00:00,2023-03-26 05:23:19.490931+00:00,1.63,2023-03-26 05:23:19.487943+00:00,3
4804,2023-03-26 05:23:19.490940+00:00,2023-03-26 05:23:19.490942+00:00,1.78,2023-03-26 05:23:19.487943+00:00,3
4805,2023-03-26 05:23:19.490951+00:00,2023-03-26 05:23:19.490957+00:00,3.09,2023-03-26 05:23:19.487943+00:00,3
4806,2023-03-26 05:23:19.490970+00:00,2023-03-26 05:23:19.490972+00:00,1.89,2023-03-26 05:23:19.487943+00:00,3
4807,2023-03-26 05:23:19.490981+00:00,2023-03-26 05:23:19.490983+00:00,1.24,2023-03-26 05:23:19.487943+00:00,3
4808,2023-03-26 05:23:19.490992+00:00,2023-03-26 05:23:19.490994+00:00,5.18,2023-03-26 05:23:19.487943+00:00,3
4809,2023-03-26 05:23:36.389133+00:00,2023-03-26 05:23:36.389187+00:00,17.37,2023-03-26 05:23:36.388861+00:00,3
4810,2023-03-26 05:23:48.115127+00:00,2023-03-26 05:23:48.115176+00:00,1.47,2023-03-26 05:23:48.114825+00:00,3
4811,2023-03-26 05:24:05.182181+00:00,2023-03-26 05:24:05.182240+00:00,1.50,2023-03-26 05:24:05.181945+00:00,3
4812,2023-03-26 05:24:34.821552+00:00,2023-03-26 05:24:34.821622+00:00,4.56,2023-03-26 05:24:34.821235+00:00,3
4813,2023-03-26 05:24:53.790332+00:00,2023-03-26 05:24:53.790402+00:00,1.74,2023-03-26 05:24:53.789834+00:00,3
4814,2023-03-26 05:25:16.055861+00:00,2023-03-26 05:25:16.055923+00:00,1.51,2023-03-26 05:25:16.055259+00:00,3
4815,2023-03-26 05:25:28.980022+00:00,2023-03-26 05:25:28.980407+00:00,1.05,2023-03-26 05:25:28.979406+00:00,3
4816,2023-03-26 05:25:45.641799+00:00,2023-03-26 05:25:45.641854+00:00,2.03,2023-03-26 05:25:45.641550+00:00,3
4817,2023-03-26 05:25:59.156668+00:00,2023-03-26 05:25:59.156733+00:00,1.20,2023-03-26 05:25:59.156312+00:00,3
4818,2023-03-26 05:26:24.665566+00:00,2023-03-26 05:26:24.665643+00:00,2.08,2023-03-26 05:26:24.664996+00:00,3
4819,2023-03-26 05:26:49.188357+00:00,2023-03-26 05:26:49.188398+00:00,1.76,2023-03-26 05:26:49.188002+00:00,3
4820,2023-03-26 05:27:01.904408+00:00,2023-03-26 05:27:01.904516+00:00,1.54,2023-03-26 05:27:01.903971+00:00,3
4821,2023-03-26 05:27:16.228796+00:00,2023-03-26 05:27:16.228856+00:00,1.13,2023-03-26 05:27:16.228463+00:00,3
4822,2023-03-26 05:27:47.439985+00:00,2023-03-26 05:27:47.440083+00:00,3.28,2023-03-26 05:27:47.439407+00:00,3
4823,2023-03-26 05:27:57.121840+00:00,2023-03-26 05:27:57.121897+00:00,1.27,2023-03-26 05:27:57.121297+00:00,3
4824,2023-03-26 05:28:20.120423+00:00,2023-03-26 05:28:20.120473+00:00,2.44,2023-03-26 05:28:20.120064+00:00,3
4825,2023-03-26 05:29:09.684256+00:00,2023-03-26 05:29:09.684347+00:00,14.64,2023-03-26 05:29:09.683903+00:00,3
4826,2023-03-26 05:29:29.014137+00:00,2023-03-26 05:29:29.014665+00:00,2.80,2023-03-26 05:29:29.013857+00:00,3
4827,2023-03-26 05:29:46.647610+00:00,2023-03-26 05:29:46.648463+00:00,1.29,2023-03-26 05:29:46.645448+00:00,3
4828,2023-03-26 05:30:19.413251+00:00,2023-03-26 05:30:19.413305+00:00,5.50,2023-03-26 05:30:19.412912+00:00,3
4829,2023-03-26 05:30:39.043674+00:00,2023-03-26 05:30:39.043723+00:00,1.33,2023-03-26 05:30:39.043322+00:00,3
4830,2023-03-26 05:31:11.101060+00:00,2023-03-26 05:31:11.101190+00:00,3.91,2023-03-26 05:31:11.100117+00:00,3
4831,2023-03-26 05:31:28.258993+00:00,2023-03-26 05:31:28.259089+00:00,1.07,2023-03-26 05:31:28.258118+00:00,3
4832,2023-03-26 05:32:24.813056+00:00,2023-03-26 05:32:24.813137+00:00,37.12,2023-03-26 05:32:24.812523+00:00,3
4833,2023-03-26 05:32:56.197862+00:00,2023-03-26 05:32:56.197909+00:00,8.05,2023-03-26 05:32:56.197618+00:00,3
4834,2023-03-26 05:33:10.238881+00:00,2023-03-26 05:33:10.238933+00:00,1.16,2023-03-26 05:33:10.238551+00:00,3
4835,2023-03-26 05:33:34.043255+00:00,2023-03-26 05:33:34.043345+00:00,2.36,2023-03-26 05:33:34.042898+00:00,3
4836,2023-03-26 05:33:50.900726+00:00,2023-03-26 05:33:50.900785+00:00,1.49,2023-03-26 05:33:50.900327+00:00,3
4837,2023-03-26 05:34:14.000599+00:00,2023-03-26 05:34:14.000678+00:00,1.14,2023-03-26 05:34:14.000117+00:00,3
4838,2023-03-26 05:34:40.781455+00:00,2023-03-26 05:34:40.781517+00:00,5.45,2023-03-26 05:34:40.780799+00:00,3
4839,2023-03-26 05:35:02.805596+00:00,2023-03-26 05:35:02.805679+00:00,1.37,2023-03-26 05:35:02.804981+00:00,3
4840,2023-03-26 05:35:19.066508+00:00,2023-03-26 05:35:19.066592+00:00,1.03,2023-03-26 05:35:19.066077+00:00,3
4841,2023-03-26 05:35:35.174917+00:00,2023-03-26 05:35:35.174976+00:00,1.93,2023-03-26 05:35:35.174523+00:00,3
4842,2023-03-26 05:36:16.973074+00:00,2023-03-26 05:36:16.973203+00:00,5.75,2023-03-26 05:36:16.972366+00:00,3
4843,2023-03-26 05:36:29.656398+00:00,2023-03-26 05:36:29.656478+00:00,1.65,2023-03-26 05:36:29.656076+00:00,3
4844,2023-03-26 05:36:42.795255+00:00,2023-03-26 05:36:42.795320+00:00,1.10,2023-03-26 05:36:42.794821+00:00,3
4845,2023-03-26 05:37:19.720328+00:00,2023-03-26 05:37:19.720874+00:00,5.13,2023-03-26 05:37:19.718743+00:00,3
4846,2023-03-26 05:37:34.119885+00:00,2023-03-26 05:37:34.119932+00:00,1.31,2023-03-26 05:37:34.119606+00:00,3
4847,2023-03-26 05:37:47.300505+00:00,2023-03-26 05:37:47.300560+00:00,1.11,2023-03-26 05:37:47.300125+00:00,3
4848,2023-03-26 05:38:03.316735+00:00,2023-03-26 05:38:03.316806+00:00,1.12,2023-03-26 05:38:03.316339+00:00,3
4849,2023-03-26 05:38:23.003401+00:00,2023-03-26 05:38:23.003468+00:00,1.40,2023-03-26 05:38:23.003119+00:00,3
4850,2023-03-26 05:38:40.291086+00:00,2023-03-26 05:38:40.291146+00:00,1.37,2023-03-26 05:38:40.290668+00:00,3
4851,2023-03-26 05:39:07.463156+00:00,2023-03-26 05:39:07.463230+00:00,3.57,2023-03-26 05:39:07.462733+00:00,3
4852,2023-03-26 05:39:35.037799+00:00,2023-03-26 05:39:35.037853+00:00,3.87,2023-03-26 05:39:35.037469+00:00,3
4853,2023-03-26 05:40:11.624747+00:00,2023-03-26 05:40:11.624842+00:00,5.08,2023-03-26 05:40:11.624163+00:00,3
